,iteration,epoch,avg_disc_loss,avg_ae_loss,avg_recon_loss,timeT,timeV
1810,60,10,-0.2075,7553.0944,15562.5405,4.9546,0.6574
1811,60,11,-0.1909,7552.779,15562.0787,4.9435,0.6616
1812,60,12,-0.2063,7549.8023,15562.781,4.9278,0.6574
1813,60,13,-0.2389,7548.7637,15559.5323,4.9351,0.6626
1814,60,14,-0.1912,7552.717,15560.7576,4.9237,0.6677
1815,60,15,-0.1712,7554.4268,15562.1699,4.935,0.647
1816,60,16,-0.235,7552.5365,15561.4376,4.9654,0.6563
1817,60,17,-0.1688,7551.9113,15561.7094,4.9483,0.6808
1818,60,18,-0.1773,7550.0199,15561.7123,4.9489,0.6598
1819,60,19,-0.1614,7550.1376,15560.4724,4.9902,0.6649
1820,60,20,-0.1774,7553.7822,15562.648,4.9562,0.6536
1821,60,21,-0.1958,7552.1097,15561.9611,4.9367,0.6683
1822,60,22,-0.1672,7551.2276,15560.7399,4.9538,0.6655
1823,60,23,-0.1998,7553.1359,15561.7193,4.9702,0.6681
1824,60,24,-0.2146,7550.2629,15559.8862,4.9584,0.6701
1825,60,25,-0.1756,7551.5486,15560.9547,4.955,0.6558
1826,60,26,-0.1898,7553.0808,15561.8249,4.9346,0.6587
1827,60,27,-0.2063,7550.433,15561.3748,4.9456,0.6641
1828,60,28,-0.1733,7552.4519,15562.2588,4.9784,0.6701
1829,60,29,-0.1942,7548.8392,15560.7037,4.9665,0.6561
1830,61,0,-0.2191,7549.221,15567.453,4.9484,0.6802
1831,61,1,-0.2333,7550.1163,15569.1726,4.97,0.6654
1832,61,2,-0.2081,7548.6516,15569.3038,4.9535,0.6628
1833,61,3,-0.1819,7549.1956,15568.9001,4.9356,0.6784
1834,61,4,-0.2333,7548.4471,15569.1287,4.9881,0.6708
1835,61,5,-0.1957,7549.9097,15568.2054,5.0044,0.666
1836,61,6,-0.2046,7548.9511,15568.0424,4.9536,0.6695
1837,61,7,-0.2093,7551.7298,15567.7119,4.9545,0.661
1838,61,8,-0.2343,7549.554,15568.7154,4.9834,0.6751
1839,61,9,-0.2202,7552.1613,15568.4146,4.9582,0.6588
1840,61,10,-0.2083,7551.4765,15568.6785,4.9239,0.6624
1841,61,11,-0.1923,7551.1343,15568.9287,4.9641,0.6694
1842,61,12,-0.2071,7548.1665,15569.1503,4.9952,0.6686
1843,61,13,-0.2399,7547.0984,15567.0545,4.9914,0.6656
1844,61,14,-0.1892,7551.0934,15567.8002,4.928,0.6712
1845,61,15,-0.1701,7552.7546,15567.4084,4.9611,0.6809
1846,61,16,-0.2337,7550.9159,15567.3394,4.9808,0.6757
1847,61,17,-0.167,7550.2874,15567.9056,5.0039,0.6718
1848,61,18,-0.1768,7548.3669,15568.3182,5.0042,0.674
1849,61,19,-0.1604,7548.512,15567.4043,4.9836,0.6827
1850,61,20,-0.1774,7552.1367,15568.9716,5.0001,0.6829
1851,61,21,-0.1951,7550.5299,15568.6498,4.9977,0.6708
1852,61,22,-0.1663,7549.6314,15568.2678,4.9861,0.6707
1853,61,23,-0.1991,7551.527,15568.457,4.9931,0.6685
1854,61,24,-0.2137,7548.6477,15567.9395,5.0075,0.6716
1855,61,25,-0.1751,7549.914,15567.0329,4.9919,0.6757
1856,61,26,-0.1883,7551.4587,15568.2147,4.9333,0.6717
1857,61,27,-0.2061,7548.7953,15568.1487,4.945,0.6805
1858,61,28,-0.173,7550.8358,15568.0368,4.9879,0.6675
1859,61,29,-0.1939,7547.203,15568.4809,4.9943,0.6686
1860,62,0,-0.2184,7548.9667,15564.0721,4.9578,0.6785
1861,62,1,-0.2306,7549.7981,15564.7357,4.9657,0.6749
1862,62,2,-0.2062,7548.3404,15564.5098,4.9403,0.6699
1863,62,3,-0.1795,7548.8853,15564.9504,4.9475,0.6769
1864,62,4,-0.231,7548.088,15563.9587,4.9525,0.6708
1865,62,5,-0.1948,7549.577,15563.4322,4.9524,0.673
1866,62,6,-0.2028,7548.593,15564.0054,4.9691,0.6857
1867,62,7,-0.2093,7551.4115,15562.9652,4.9739,0.6823
1868,62,8,-0.2344,7549.2138,15564.9209,4.9942,0.6764
1869,62,9,-0.2193,7551.8022,15564.3794,4.9968,0.6453
1870,62,10,-0.2078,7551.1282,15564.1476,4.8676,0.6467
1871,62,11,-0.1927,7550.795,15563.6985,4.821,0.6317
1872,62,12,-0.2073,7547.8177,15564.5449,4.8125,0.6399
1873,62,13,-0.2394,7546.7994,15562.326,4.8031,0.6339
1874,62,14,-0.1903,7550.7474,15562.8804,4.8117,0.6481
1875,62,15,-0.1709,7552.4217,15563.5258,4.8076,0.6379
1876,62,16,-0.2346,7550.5918,15563.9723,4.8053,0.6305
1877,62,17,-0.1682,7549.9022,15563.881,4.7975,0.6359
1878,62,18,-0.1778,7548.0618,15563.9731,4.8136,0.636
1879,62,19,-0.1626,7548.1456,15563.2278,4.8177,0.6384
1880,62,20,-0.1789,7551.8295,15564.1907,4.8358,0.6362
1881,62,21,-0.1976,7550.1634,15562.9983,4.831,0.637
1882,62,22,-0.1689,7549.2814,15563.3034,4.8488,0.6336
1883,62,23,-0.2004,7551.1933,15564.3066,4.843,0.6258
1884,62,24,-0.2159,7548.3021,15562.8529,4.8472,0.6385
1885,62,25,-0.178,7549.5896,15563.02,4.8365,0.6353
1886,62,26,-0.1886,7551.1148,15564.5916,4.8713,0.6443
1887,62,27,-0.2058,7548.4621,15563.6686,4.8384,0.6361
1888,62,28,-0.173,7550.4603,15564.6148,4.848,0.644
1889,62,29,-0.1944,7546.8561,15563.5313,4.8696,0.6398
1890,63,0,-0.2188,7547.6546,15562.3066,4.8559,0.653
1891,63,1,-0.2334,7548.5774,15563.5635,4.862,0.65
1892,63,2,-0.2082,7547.0992,15563.8174,4.8744,0.6456
1893,63,3,-0.1819,7547.6466,15563.0588,4.8721,0.642
1894,63,4,-0.2333,7546.8524,15563.5365,4.8517,0.6496
1895,63,5,-0.1964,7548.3468,15562.6731,4.8733,0.644
1896,63,6,-0.2047,7547.365,15562.773,4.8607,0.6542
1897,63,7,-0.21,7550.1735,15562.0302,4.8652,0.6379
1898,63,8,-0.2352,7547.9538,15563.6065,4.8681,0.6456
1899,63,9,-0.2208,7550.5835,15562.841,4.8601,0.6443
1900,63,10,-0.2088,7549.8923,15563.1663,4.8619,0.6528
1901,63,11,-0.1935,7549.5429,15562.9632,4.8607,0.6444
1902,63,12,-0.2081,7546.613,15563.2481,4.8582,0.6396
1903,63,13,-0.2407,7545.5508,15561.5936,4.8619,0.6844
1904,63,14,-0.1883,7549.5392,15561.9776,4.8649,0.6443
1905,63,15,-0.17,7551.2028,15562.6294,4.849,0.6433
1906,63,16,-0.2336,7549.353,15561.9568,4.8541,0.641
1907,63,17,-0.1664,7548.7151,15561.4946,4.8541,0.6438
1908,63,18,-0.1771,7546.818,15563.6699,4.8791,0.6551
1909,63,19,-0.1613,7546.9402,15561.4962,4.9105,0.6671
1910,63,20,-0.1786,7550.5902,15563.3506,4.9457,0.6643
1911,63,21,-0.1967,7548.9441,15563.116,4.9734,0.6635
1912,63,22,-0.168,7548.0744,15562.7433,4.9779,0.6627
1913,63,23,-0.1997,7549.987,15563.5648,4.9616,0.6618
1914,63,24,-0.2148,7547.0883,15562.2994,4.962,0.6599
1915,63,25,-0.1776,7548.3488,15562.265,4.9515,0.6639
1916,63,26,-0.1882,7549.8884,15562.8348,4.9551,0.6686
1917,63,27,-0.2059,7547.2193,15563.1778,4.9785,0.6601
1918,63,28,-0.1727,7549.2665,15562.7362,4.989,0.6618
1919,63,29,-0.1937,7545.6296,15563.2028,4.9804,0.6653
1920,64,0,-0.219,7546.0488,15567.5271,5.0156,0.6724
1921,64,1,-0.2334,7546.8716,15567.2747,4.999,0.6725
1922,64,2,-0.208,7545.3788,15567.6992,4.9863,0.6637
1923,64,3,-0.1818,7545.8982,15567.2778,4.9966,0.675
1924,64,4,-0.2327,7545.089,15568.2627,4.9957,0.667
1925,64,5,-0.1973,7546.5228,15567.5309,4.9888,0.672
1926,64,6,-0.2046,7545.5485,15567.9147,4.981,0.6701
1927,64,7,-0.2101,7548.3478,15567.5517,4.9832,0.6691
1928,64,8,-0.2353,7546.1477,15567.9281,4.9974,0.6677
1929,64,9,-0.2209,7548.745,15566.9818,4.9934,0.678
1930,64,10,-0.209,7548.0974,15566.944,4.9995,0.6697
1931,64,11,-0.1935,7547.7388,15567.5053,4.986,0.6704
1932,64,12,-0.2085,7544.7859,15567.9655,4.9762,0.6696
1933,64,13,-0.2405,7543.733,15566.3645,4.9902,0.6775
1934,64,14,-0.1898,7547.7053,15565.8972,5.0117,0.6705
1935,64,15,-0.1712,7549.3716,15566.5752,4.9781,0.6476
1936,64,16,-0.2351,7547.5372,15566.2522,4.9814,0.6646
1937,64,17,-0.168,7546.8898,15567.1866,4.9966,0.6759
1938,64,18,-0.176,7545.004,15567.5299,4.9643,0.6744
1939,64,19,-0.1605,7545.1212,15566.3763,4.9712,0.6599
1940,64,20,-0.1781,7548.7515,15567.6,4.9831,0.6725
1941,64,21,-0.1955,7547.1097,15567.53,5.0115,0.6679
1942,64,22,-0.1677,7546.2271,15567.0782,4.9735,0.6675
1943,64,23,-0.1994,7548.1639,15567.9503,4.9687,0.6701
1944,64,24,-0.214,7545.2525,15567.1704,4.9528,0.6672
1945,64,25,-0.1769,7546.5354,15567.3087,4.9583,0.6703
1946,64,26,-0.1894,7548.0523,15568.0677,4.9606,0.6803
1947,64,27,-0.2054,7545.4066,15567.6622,4.999,0.6645
1948,64,28,-0.1733,7547.4385,15568.339,5.012,0.6733
1949,64,29,-0.1942,7543.7907,15567.4782,5.039,0.6752
1950,65,0,-0.2198,7557.9114,15580.6731,5.0399,0.6901
1951,65,1,-0.2347,7558.8167,15580.651,5.0288,0.676
1952,65,2,-0.2089,7557.3186,15581.6725,5.0191,0.6805
1953,65,3,-0.1828,7557.8359,15581.0523,5.0044,0.6793
1954,65,4,-0.2343,7557.0363,15579.4643,5.001,0.67
1955,65,5,-0.1972,7558.5264,15581.5543,5.0004,0.6705
1956,65,6,-0.2058,7557.5843,15581.0782,4.963,0.6766
1957,65,7,-0.2108,7560.3734,15580.3054,4.9307,0.6763
1958,65,8,-0.2359,7558.1173,15580.8186,4.961,0.6863
1959,65,9,-0.2215,7560.7446,15581.676,4.9484,0.6754
1960,65,10,-0.2098,7560.0679,15581.9122,4.9499,0.6701
1961,65,11,-0.1939,7559.7442,15579.1427,4.982,0.6693
1962,65,12,-0.2093,7556.7509,15579.9157,4.9865,0.6858
1963,65,13,-0.2418,7555.729,15580.6307,5.0045,0.6803
1964,65,14,-0.1908,7559.7031,15579.935,5.0001,0.6808
1965,65,15,-0.1701,7561.3902,15581.1616,4.9804,0.6679
1966,65,16,-0.2336,7559.4888,15581.0463,4.9317,0.6776
1967,65,17,-0.1666,7558.8643,15580.2788,4.9703,0.6839
1968,65,18,-0.1756,7556.9798,15580.5229,4.9723,0.6761
1969,65,19,-0.1599,7557.0594,15580.1717,4.991,0.6739
1970,65,20,-0.1777,7560.7717,15582.0887,4.9455,0.6692
1971,65,21,-0.1946,7559.1305,15579.8959,4.8903,0.6397
1972,65,22,-0.1669,7558.228,15580.6359,4.845,0.6528
1973,65,23,-0.1985,7560.1639,15580.4588,4.8219,0.6714
1974,65,24,-0.2141,7557.2691,15580.5406,4.8039,0.659
1975,65,25,-0.1765,7558.518,15581.3041,4.8299,0.647
1976,65,26,-0.1886,7560.0514,15581.9249,4.8335,0.654
1977,65,27,-0.2057,7557.389,15580.8743,4.8236,0.6488
1978,65,28,-0.1729,7559.4249,15582.0171,4.8102,0.6524
1979,65,29,-0.1936,7555.8505,15580.7621,4.8186,0.6514
1980,66,0,-0.2225,7557.8485,15587.1918,4.8297,0.6469
1981,66,1,-0.2336,7558.8183,15588.8353,4.8748,0.6614
1982,66,2,-0.21,7557.3792,15587.6568,4.8462,0.6561
1983,66,3,-0.1842,7557.9723,15587.5698,4.8521,0.6358
1984,66,4,-0.2358,7557.1664,15587.3951,4.8545,0.6445
1985,66,5,-0.1989,7558.6188,15585.7398,4.8549,0.6484
1986,66,6,-0.2068,7557.6515,15587.0353,4.8429,0.6478
1987,66,7,-0.2118,7560.473,15586.6563,4.8358,0.6515
1988,66,8,-0.237,7558.2737,15587.4652,4.8628,0.6513
1989,66,9,-0.223,7560.86,15587.4788,4.8542,0.6416
1990,66,10,-0.211,7560.1956,15587.8842,4.8344,0.6503
1991,66,11,-0.1947,7559.849,15587.4319,4.8409,0.643
1992,66,12,-0.2073,7556.8943,15587.8112,4.8394,0.6486
1993,66,13,-0.2398,7555.8629,15585.8613,4.8367,0.643
1994,66,14,-0.1895,7559.8191,15587.8974,4.8549,0.6397
1995,66,15,-0.1698,7561.5218,15586.9894,4.8358,0.6411
1996,66,16,-0.233,7559.6693,15588.4752,4.8359,0.6444
1997,66,17,-0.1659,7559.0248,15587.8764,4.8444,0.6556
1998,66,18,-0.1753,7557.1257,15588.7714,4.8445,0.6432
1999,66,19,-0.1595,7557.2386,15585.7427,4.852,0.6485
2000,66,20,-0.1774,7560.9261,15588.4115,4.8332,0.66
2001,66,21,-0.1943,7559.2616,15587.1247,4.8477,0.6486
2002,66,22,-0.1659,7558.368,15586.6451,4.836,0.6406
2003,66,23,-0.1982,7560.2765,15587.9706,4.8358,0.6463
2004,66,24,-0.2133,7557.3912,15586.0069,4.8553,0.6564
2005,66,25,-0.1762,7558.645,15586.7747,4.8467,0.6492
2006,66,26,-0.1883,7560.2262,15587.8811,4.8453,0.6491
2007,66,27,-0.2056,7557.5228,15587.1224,4.8367,0.6458
2008,66,28,-0.1729,7559.5768,15586.8763,4.8296,0.6537
2009,66,29,-0.1931,7555.9476,15587.8432,4.8907,0.6529
2010,67,0,-0.2246,7583.1125,15642.4917,4.892,0.6653
2011,67,1,-0.2351,7584.0325,15642.9543,4.9128,0.6416
2012,67,2,-0.213,7582.5886,15643.5287,4.8702,0.6521
2013,67,3,-0.1861,7583.1568,15642.2935,4.8819,0.6466
2014,67,4,-0.2384,7582.3627,15644.0432,4.9075,0.6455
2015,67,5,-0.2018,7583.812,15642.3263,4.8627,0.644
2016,67,6,-0.2045,7582.8489,15642.423,4.7959,0.6315
2017,67,7,-0.2098,7585.6926,15642.6432,4.7766,0.6291
2018,67,8,-0.2357,7583.5065,15643.4454,4.7793,0.6296
2019,67,9,-0.2216,7586.1114,15643.4305,4.7677,0.6038
2020,67,10,-0.2101,7585.4499,15642.6645,4.6272,0.5973
2021,67,11,-0.1934,7585.1027,15642.6234,4.7473,0.6847
2022,67,12,-0.2066,7582.1113,15643.4014,5.1649,0.6638
2023,67,13,-0.2392,7581.0783,15642.7525,5.1027,0.6663
2024,67,14,-0.1886,7585.0398,15642.365,4.9269,0.6651
2025,67,15,-0.1694,7586.7653,15642.8931,4.9466,0.6573
2026,67,16,-0.2328,7584.8796,15642.6985,4.9874,0.6612
2027,67,17,-0.1653,7584.2499,15643.6213,4.9657,0.6515
2028,67,18,-0.175,7582.329,15644.015,4.9289,0.6613
2029,67,19,-0.1594,7582.5024,15642.1168,4.9614,0.6675
2030,67,20,-0.1773,7586.1487,15643.3013,4.9635,0.6605
2031,67,21,-0.1941,7584.4828,15643.6805,4.9651,0.6709
2032,67,22,-0.1655,7583.6141,15642.7935,4.9874,0.6632
2033,67,23,-0.1981,7585.5368,15643.8825,4.997,0.6679
2034,67,24,-0.2131,7582.6045,15642.7378,4.9715,0.6838
2035,67,25,-0.1759,7583.8956,15642.4416,4.958,0.6688
2036,67,26,-0.1892,7585.4365,15644.5404,4.9906,0.6662
2037,67,27,-0.2054,7582.7654,15642.558,4.9584,0.664
2038,67,28,-0.1725,7584.8316,15642.7181,4.9588,0.6613
2039,67,29,-0.194,7581.1543,15643.2762,4.9365,0.6646
2040,68,0,-0.2227,7586.229,15644.9181,4.988,0.6698
2041,68,1,-0.236,7587.1262,15644.4679,5.007,0.6648
2042,68,2,-0.2109,7585.6195,15645.9054,4.9359,0.6628
2043,68,3,-0.1848,7586.1545,15644.7218,4.9805,0.665
2044,68,4,-0.2357,7585.3375,15644.7972,4.9617,0.6726
2045,68,5,-0.2004,7586.7888,15643.8592,4.9719,0.6595
2046,68,6,-0.2055,7585.8034,15644.8232,4.9925,0.6745
2047,68,7,-0.2105,7588.6398,15643.8626,4.978,0.6621
2048,68,8,-0.2368,7586.4384,15645.202,4.944,0.6612
2049,68,9,-0.2222,7589.0134,15645.1314,4.9812,0.6649
2050,68,10,-0.2102,7588.3853,15645.5362,4.9764,0.6679
2051,68,11,-0.1943,7588.0189,15644.7718,4.9529,0.6712
2052,68,12,-0.2072,7585.0056,15645.3425,4.9663,0.6651
2053,68,13,-0.2401,7584.0222,15644.083,5.0064,0.681
2054,68,14,-0.1902,7587.9707,15643.7154,5.0137,0.6661
2055,68,15,-0.1707,7589.6628,15643.94,4.9241,0.6744
2056,68,16,-0.2346,7587.817,15645.6109,4.9543,0.668
2057,68,17,-0.167,7587.1751,15644.9955,4.941,0.6724
2058,68,18,-0.1768,7585.2775,15646.1505,4.9439,0.6754
2059,68,19,-0.1611,7585.4022,15644.69,4.9715,0.6716
2060,68,20,-0.1768,7589.0606,15645.6101,4.9726,0.6725
2061,68,21,-0.1939,7587.3743,15643.9604,5.0092,0.6736
2062,68,22,-0.1655,7586.5153,15644.682,5.0253,0.6803
2063,68,23,-0.1976,7588.486,15645.7857,5.0522,0.6799
2064,68,24,-0.2127,7585.5669,15644.5524,5.0268,0.6674
2065,68,25,-0.1761,7586.8407,15645.025,4.9935,0.6735
2066,68,26,-0.1874,7588.3484,15645.6856,5.0058,0.6808
2067,68,27,-0.2055,7585.6711,15644.9608,4.9455,0.6654
2068,68,28,-0.1719,7587.7037,15645.4403,4.938,0.6738
2069,68,29,-0.1936,7584.0985,15645.1543,4.93,0.6697
2070,69,0,-0.2215,7587.5277,15643.5461,4.9536,0.6821
2071,69,1,-0.237,7588.408,15643.5726,4.9538,0.6752
2072,69,2,-0.2113,7586.9276,15643.5866,4.956,0.6923
2073,69,3,-0.1856,7587.4793,15643.5859,4.9563,0.6721
2074,69,4,-0.237,7586.6348,15644.8341,4.9902,0.6779
2075,69,5,-0.2011,7588.093,15643.425,5.0198,0.6732
2076,69,6,-0.207,7587.1467,15643.4387,5.0217,0.6753
2077,69,7,-0.2113,7589.9784,15642.5663,5.0055,0.6819
2078,69,8,-0.2373,7587.7869,15643.7756,4.9617,0.6765
2079,69,9,-0.2224,7590.3716,15643.8245,4.9444,0.6781
2080,69,10,-0.2109,7589.7193,15643.9233,4.949,0.6732
2081,69,11,-0.1949,7589.3569,15643.8725,4.986,0.669
2082,69,12,-0.2083,7586.3464,15643.9897,4.9883,0.6795
2083,69,13,-0.2416,7585.3173,15642.5788,4.9774,0.6745
2084,69,14,-0.1911,7589.2778,15644.0408,4.8851,0.6487
2085,69,15,-0.1694,7590.9872,15644.9399,4.823,0.6396
2086,69,16,-0.2332,7589.1263,15644.229,4.8364,0.6566
2087,69,17,-0.1654,7588.5033,15644.1823,4.824,0.6433
2088,69,18,-0.176,7586.5878,15643.6301,4.8194,0.6516
2089,69,19,-0.1603,7586.7375,15643.911,4.8266,0.6579
2090,69,20,-0.1765,7590.3799,15643.4654,4.8298,0.6445
2091,69,21,-0.193,7588.7248,15644.757,4.8261,0.65
2092,69,22,-0.165,7587.8463,15642.8764,4.8394,0.6505
2093,69,23,-0.1968,7589.8138,15643.3391,4.8312,0.6585
2094,69,24,-0.2125,7586.8832,15643.1197,4.8214,0.6554
2095,69,25,-0.1755,7588.1404,15644.1413,4.8427,0.6632
2096,69,26,-0.1895,7589.6987,15644.6595,4.8573,0.6504
2097,69,27,-0.2054,7587.0133,15644.1989,4.8507,0.6528
2098,69,28,-0.1722,7589.0797,15643.3639,4.8572,0.645
2099,69,29,-0.1933,7585.4388,15644.209,4.8356,0.6753
2100,70,0,-0.2256,7544.0925,15556.6314,4.8443,0.6542
2101,70,1,-0.234,7544.9873,15557.3018,4.8437,0.6459
2102,70,2,-0.2126,7543.5266,15556.9704,4.8531,0.6507
2103,70,3,-0.1886,7544.0809,15557.6137,4.8599,0.65
2104,70,4,-0.2386,7543.2819,15556.5447,4.8483,0.6425
2105,70,5,-0.203,7544.7446,15556.4714,4.8478,0.6376
2106,70,6,-0.2096,7543.7933,15556.4343,4.8547,0.6449
2107,70,7,-0.213,7546.6444,15555.7157,4.8251,0.6386
2108,70,8,-0.2351,7544.4544,15556.3756,4.8456,0.6498
2109,70,9,-0.221,7547.0318,15557.9035,4.833,0.6448
2110,70,10,-0.2097,7546.3916,15556.7454,4.8384,0.647
2111,70,11,-0.1939,7546.0372,15557.0228,4.8379,0.6473
2112,70,12,-0.2072,7543.0403,15557.7791,4.8355,0.6545
2113,70,13,-0.2406,7542.0354,15557.3181,4.836,0.6417
2114,70,14,-0.1896,7545.9559,15555.9774,4.8323,0.6458
2115,70,15,-0.1691,7547.6574,15557.469,4.8392,0.6458
2116,70,16,-0.2328,7545.828,15557.4401,4.8393,0.6453
2117,70,17,-0.1647,7545.189,15557.7676,4.8351,0.6415
2118,70,18,-0.1755,7543.2979,15557.0983,4.835,0.6389
2119,70,19,-0.1601,7543.4214,15556.6911,4.8212,0.6438
2120,70,20,-0.1762,7547.0764,15555.9092,4.8393,0.6558
2121,70,21,-0.1931,7545.4069,15556.9541,4.8454,0.645
2122,70,22,-0.1648,7544.5356,15556.804,4.8392,0.6452
2123,70,23,-0.197,7546.4628,15556.3318,4.8799,0.6542
2124,70,24,-0.2126,7543.5948,15556.3052,4.9454,0.6696
2125,70,25,-0.1752,7544.8227,15557.0903,4.9538,0.6633
2126,70,26,-0.1898,7546.357,15557.3982,4.9433,0.6543
2127,70,27,-0.2052,7543.6993,15556.9076,4.9727,0.6641
2128,70,28,-0.1724,7545.742,15556.587,4.9822,0.6615
2129,70,29,-0.1931,7542.1498,15557.4658,4.9425,0.6598
2130,71,0,-0.228,7545.2202,15558.9719,4.9636,0.678
2131,71,1,-0.2347,7546.1434,15558.6982,4.9781,0.6663
2132,71,2,-0.2141,7544.6931,15558.6901,4.9727,0.6711
2133,71,3,-0.1896,7545.2652,15559.634,4.9822,0.6707
2134,71,4,-0.2393,7544.438,15559.2659,4.9876,0.6718
2135,71,5,-0.204,7545.8884,15558.0238,4.9908,0.6605
2136,71,6,-0.2115,7544.9441,15559.9151,4.9552,0.676
2137,71,7,-0.2143,7547.8059,15558.8863,5.0095,0.6667
2138,71,8,-0.2331,7545.6148,15558.05,4.9622,0.6646
2139,71,9,-0.2194,7548.1841,15559.3954,4.9813,0.6682
2140,71,10,-0.2081,7547.5334,15558.9874,4.9716,0.6697
2141,71,11,-0.1926,7547.2017,15558.7429,4.986,0.6745
2142,71,12,-0.2064,7544.2161,15560.4423,4.9986,0.6648
2143,71,13,-0.2398,7543.2277,15559.0151,4.9636,0.6682
2144,71,14,-0.1892,7547.1519,15559.2136,4.973,0.6699
2145,71,15,-0.1689,7548.8256,15560.084,4.9759,0.6636
2146,71,16,-0.2326,7546.9883,15559.8895,4.958,0.6655
2147,71,17,-0.1642,7546.3627,15559.127,4.9959,0.6709
2148,71,18,-0.175,7544.4503,15559.1488,4.9662,0.681
2149,71,19,-0.1595,7544.58,15559.0887,4.9573,0.671
2150,71,20,-0.1762,7548.2393,15559.3137,4.9664,0.6672
2151,71,21,-0.1933,7546.5488,15560.4514,4.9922,0.6741
2152,71,22,-0.1645,7545.6907,15558.8268,4.9606,0.6742
2153,71,23,-0.1974,7547.615,15559.0501,4.9834,0.6728
2154,71,24,-0.2125,7544.736,15557.2256,4.9824,0.6587
2155,71,25,-0.1747,7545.9989,15559.1134,4.9578,0.658
2156,71,26,-0.1896,7547.5062,15560.2478,4.9497,0.6619
2157,71,27,-0.2049,7544.8691,15559.2516,4.9709,0.669
2158,71,28,-0.1723,7546.8945,15559.5993,4.9683,0.6705
2159,71,29,-0.1928,7543.3072,15559.0834,4.9813,0.6656
2160,72,0,-0.2239,7546.4098,15567.3787,4.9539,0.6658
2161,72,1,-0.2346,7547.2827,15566.7859,4.9683,0.664
2162,72,2,-0.2112,7545.825,15567.6477,4.9855,0.6694
2163,72,3,-0.1856,7546.3874,15567.5409,5.0197,0.6747
2164,72,4,-0.2364,7545.5862,15567.7312,5.0192,0.6808
2165,72,5,-0.2017,7546.9819,15566.8787,5.0044,0.6742
2166,72,6,-0.2094,7546.0435,15567.1589,5.0117,0.669
2167,72,7,-0.2135,7548.8632,15566.3997,4.9815,0.669
2168,72,8,-0.2341,7546.6504,15565.835,4.9974,0.6632
2169,72,9,-0.2204,7549.2629,15567.4857,4.9645,0.6665
2170,72,10,-0.2083,7548.595,15567.2521,4.9409,0.6685
2171,72,11,-0.194,7548.2557,15567.5623,4.9444,0.6815
2172,72,12,-0.2072,7545.2422,15567.1733,4.9488,0.6832
2173,72,13,-0.2409,7544.2366,15567.0518,4.9537,0.6657
2174,72,14,-0.1907,7548.1687,15567.0339,4.9466,0.6778
2175,72,15,-0.1701,7549.8785,15568.2866,5.0031,0.6757
2176,72,16,-0.2346,7548.0027,15567.5536,5.0075,0.6781
2177,72,17,-0.1664,7547.3976,15567.1142,4.9881,0.6731
2178,72,18,-0.1769,7545.4909,15566.5936,4.9794,0.6757
2179,72,19,-0.1617,7545.6437,15566.8521,4.9495,0.6773
2180,72,20,-0.1782,7549.2981,15567.4116,4.9519,0.6717
2181,72,21,-0.1955,7547.6052,15569.0557,4.9422,0.6683
2182,72,22,-0.1674,7546.7483,15568.1541,4.9362,0.669
2183,72,23,-0.1997,7548.7168,15566.6974,5.0112,0.6753
2184,72,24,-0.2144,7545.829,15565.5199,5.0028,0.6805
2185,72,25,-0.1753,7547.0279,15567.3369,4.9966,0.6465
2186,72,26,-0.1897,7548.5809,15567.7045,4.8845,0.6523
2187,72,27,-0.2053,7545.9158,15566.9478,4.8409,0.6489
2188,72,28,-0.1724,7547.988,15567.5209,4.8404,0.6469
2189,72,29,-0.1935,7544.3672,15567.5613,4.845,0.6403
2190,73,0,-0.2226,7543.8041,15556.0156,4.8505,0.6584
2191,73,1,-0.2335,7544.6854,15556.7201,4.8551,0.6491
2192,73,2,-0.2101,7543.2138,15557.0455,4.8711,0.6403
2193,73,3,-0.1849,7543.7529,15557.4544,4.8624,0.6495
2194,73,4,-0.235,7542.949,15557.0015,4.8567,0.6571
2195,73,5,-0.201,7544.351,15557.1974,4.8638,0.6507
2196,73,6,-0.2085,7543.3964,15556.0434,4.8579,0.6406
2197,73,7,-0.2132,7546.2244,15556.722,4.8821,0.6569
2198,73,8,-0.2346,7544.0367,15556.144,4.8798,0.65
2199,73,9,-0.2208,7546.6526,15556.9785,4.8713,0.6427
2200,73,10,-0.2083,7545.9569,15557.344,4.8659,0.6499
2201,73,11,-0.1943,7545.6605,15557.1407,4.8605,0.6487
2202,73,12,-0.2074,7542.6302,15556.8354,4.8432,0.6523
2203,73,13,-0.2412,7541.6104,15557.6274,4.8667,0.6494
2204,73,14,-0.192,7545.5057,15556.6824,4.8621,0.6506
2205,73,15,-0.1709,7547.2189,15558.0329,4.8764,0.6523
2206,73,16,-0.2354,7545.3673,15557.2901,4.8622,0.6525
2207,73,17,-0.1674,7544.7542,15556.89,4.8584,0.6461
2208,73,18,-0.1778,7542.8759,15556.4666,4.8499,0.6483
2209,73,19,-0.1632,7543.0157,15556.2919,4.8608,0.6466
2210,73,20,-0.1793,7546.6885,15557.4824,4.843,0.6461
2211,73,21,-0.1973,7544.9891,15557.9866,4.8626,0.6832
2212,73,22,-0.1695,7544.1346,15558.0802,4.8556,0.6438
2213,73,23,-0.2011,7546.069,15557.1128,4.8521,0.652
2214,73,24,-0.216,7543.2089,15556.101,4.8509,0.6538
